1,漫威未来复仇者,,6837,163,1,-
2,RunningmanAnimation动画版,1080p/生肉,34000,339,1,1-19
3,斩服少女,10月/720P-英配-中文字幕,2618,22,1,09
4,DiaHorizon,10月/完结-生肉,7734,4,1,12
5,"WakeUp,Girls!新章",10月/完结,29000,635,1,13
6,怪物弹珠第二季后篇,10月/完结,22000,205,1,13
7,结城友奈是勇者第二季,10月/完结-独家正版,170000,7279,1,12
8,卡片战斗先导者GZ,10月/熟肉-圣联字幕组,5870,37,1,13
9,卡片战斗先导者GZ,10月/熟肉-圣联字幕组,5274,24,1,14
10,卡片战斗先导者GZ,10月/熟肉-圣联字幕组,5128,8,1,15
11,卡片战斗先导者GZ,10月/熟肉-圣联字幕组,5278,48,1,16
12,卡片战斗先导者GZ,10月/生肉,1945,6,1,13
13,卡片战斗先导者GZ,10月/生肉,3326,7,1,14
14,卡片战斗先导者GZ,10月/生肉,2106,3,1,15
15,卡片战斗先导者GZ,10月/生肉,1807,0,1,16
16,见习神明秘密的Cocotama,10月/生肉,502,1,1,114
17,见习神明秘密的Cocotama,10月/生肉,333,0,1,115
18,见习神明秘密的Cocotama,10月/生肉,332,0,1,116
19,见习神明秘密的Cocotama,10月/生肉,402,1,1,117
20,卡片战斗先导者GZ,10月/英语生肉,1892,0,1,06
21,卡片战斗先导者GZ,10月/英语生肉,451,0,1,07
22,卡片战斗先导者GZ,10月/英语生肉,1542,0,1,08
23,卡片战斗先导者GZ,10月/英语生肉,906,0,1,09
24,ClassicaLoid第二季,10月-独家正版,26000,665,1,14
25,ClassicaLoid第二季,10月-独家正版,24000,820,1,15
26,ClassicaLoid第二季,10月-独家正版,24000,852,1,16
27,ClassicaLoid第二季,10月-独家正版,21000,820,1,17
28,Rwby第五季,10月-傲娇零,222000,4885,1,12
29,Rwby第五季,10月-傲娇零,265000,6874,1,13
30,Rwby第五季,10月-傲娇零,329000,6988,1,14
31,三月的狮子第二季,10月,286000,13000,1,12
32,三月的狮子第二季,10月,287000,11000,1,13
33,三月的狮子第二季,10月,287000,5734,1,14
34,三月的狮子第二季,10月,265000,5120,1,15
35,时间飞船,10月,7267,115,1,13
36,时间飞船,10月,6486,91,1,14
37,时间飞船,10月,6044,107,1,15
38,时间飞船,10月,9955,133,1,16
39,牙狼VanishingLine,10月-极影,100000,1836,1,13
40,牙狼VanishingLine,10月-极影,91000,1658,1,14
41,见习神明秘密的Cocotama,10月-字幕,2695,23,1,114
42,见习神明秘密的Cocotama,10月-字幕,2649,45,1,115
43,见习神明秘密的Cocotama,10月-字幕,2452,35,1,116
44,见习神明秘密的Cocotama,10月-字幕,2652,21,1,117
45,阿松第二季,10月,371000,13000,1,14
46,魔法使的新娘（僅限台灣地區）,10月,35000,1021,1,13
47,魔法使的新娘（僅限台灣地區）,10月,29000,734,1,14
48,魔法使的新娘（僅限台灣地區）,10月,28000,728,1,15
49,魔法使的新娘（僅限台灣地區）,10月,27000,927,1,16
50,黑色四叶草,10月,868000,11000,1,14
51,打工处是邪恶组织,11月/生肉,4681,11,1,08
52,打工处是邪恶组织,11月/生肉,2571,39,1,09
53,打工处是邪恶组织,11月/生肉,4298,9,1,10
54,Fate/GrandOrderMoonlightLostroom,12月/中文,533000,14000,1,-
55,Fate/GrandOrderMoonlight/Lostroom,12月/生肉,395000,2727,1,-
56,Fate/GrandOrder×氷室的天地～,12月/生肉,60000,550,1,7
57,无畏战士BravestWarriorsS,12月/生肉-VRV.WEB-DL/1080p,1638,10,1,04
58,无畏战士BravestWarriorsS,12月/美番-生肉/VRV.WEB-DL/1080p,1717,17,1,06
59,三月的狮子,16.10-英配生肉-连载中,1109,2,1,5
60,戒律的复活,1月/总集篇-生肉,19000,83,1,00
61,Gdmen,1月/生肉,1876,55,1,01
62,Gdmen,1月/生肉,1083,21,1,02
63,Gdmen,1月/生肉,1089,5,1,03
64,Gdmen,1月/生肉,1245,8,1,04
65,MarronniYell,1月/生肉,4100,12,1,01
66,Overlord第二季小剧场,1月/生肉,6818,27,1,01
67,Overlord第二季小剧场,1月/生肉,4204,4,1,02
68,Overlord第二季小剧场,1月/生肉,5001,5,1,03
69,Overlord第二季小剧场,1月/生肉,7404,12,1,04
70,按一按发明Pikachinkit,1月/生肉,886,10,1,01-03
71,按一按发明Pikachinkit,1月/生肉,736,1,1,04
72,豆豆猫,1月/生肉,2857,75,1,01
73,豆豆猫,1月/生肉,2019,9,1,02
74,豆豆猫,1月/生肉,2752,18,1,03
75,魔法使的新娘短篇,1月/生肉,3563,8,1,14
76,魔法使的新娘短篇,1月/生肉,4852,6,1,15
77,魔法使的新娘短篇,1月/生肉,1842,5,1,16
78,恶魔咩姆咩姆酱,1月/短篇-F宅/中日双语,13000,117,1,-
79,RwbyChibi第三季,1月/美番-1080P/中文字幕,142000,339,1,01
80,Gdmen,1月-tgFan组,2130,24,1,01
81,Gdmen,1月-tgFan组,1326,17,1,02
82,Gdmen,1月-tgFan组,1708,26,1,03
83,Citrus~柑橘味香气~,1月-独家正版,5312000,201000,1,01
84,Citrus~柑橘味香气~,1月-独家正版,2212000,120000,1,02
85,Citrus~柑橘味香气~,1月-独家正版,1784000,120000,1,03
86,Citrus~柑橘味香气~,1月-独家正版,1582000,134000,1,04
87,DarlingInTheFranxx（僅限港澳台地區）,1月,373000,12000,1,01
88,DarlingInTheFranxx（僅限港澳台地區）,1月,186000,8488,1,02
89,DarlingInTheFranxx（僅限港澳台地區）,1月,197000,8083,1,03
90,Fate/ExtraLastEncore,1月-独家正版,8359000,246000,1,01
91,Idolish,1月,530000,13000,1,01
92,Idolish,1月,204000,7167,1,02
93,Idolish,1月,199000,6982,1,03
94,Idolish,1月,208000,6396,1,04
95,Idolish,1月,177000,4889,1,05
96,Idolish,1月,156000,5783,1,06
97,Overlord第二季,1月-独家正版,19143000,235000,1,01
98,Overlord第二季,1月-独家正版,9399000,175000,1,02
99,Overlord第二季,1月-独家正版,8423000,138000,1,03
100,Overlord第二季,1月-独家正版,10032000,149000,1,04
101,Pop子和Pipi美的日常,1月-独家正版,7419000,259000,1,01
102,Pop子和Pipi美的日常,1月-独家正版,3941000,80000,1,02
103,Pop子和Pipi美的日常,1月-独家正版,2891000,46000,1,03
104,Pop子和Pipi美的日常,1月-独家正版,2434000,44000,1,04
105,SlowStart,1月,1677000,51000,1,01
106,SlowStart,1月,584000,30000,1,02
107,SlowStart,1月,448000,16000,1,03
108,SlowStart,1月,389000,16000,1,04
109,SlowStart（僅限港澳台地區）,1月,21000,441,1,01
110,SlowStart（僅限港澳台地區）,1月,6481,212,1,02
111,SlowStart（僅限港澳台地區）,1月,5136,155,1,03
112,SlowStart（僅限港澳台地區）,1月,4906,144,1,04
113,七人传奇：戒律的复活,1月-豌豆,0,975,1,00
114,七美德,1月-幻樱,0,181,1,01
115,三丽鸥男子,1月-独家正版,561000,16000,1,01
116,三丽鸥男子,1月-独家正版,233000,10000,1,02
117,三丽鸥男子,1月-独家正版,188000,9026,1,03
118,三丽鸥男子,1月-独家正版,151000,6023,1,04
119,三颗星彩色冒险,1月-独家正版,726000,18000,1,01
120,三颗星彩色冒险,1月-独家正版,332000,12000,1,02
121,三颗星彩色冒险,1月-独家正版,273000,12000,1,03
122,三颗星彩色冒险,1月-独家正版,243000,9443,1,04
123,刀使巫女,1月-独家正版,2561000,53000,1,01
124,刀使巫女,1月-独家正版,690000,16000,1,02
125,刀使巫女,1月-独家正版,522000,10000,1,03
126,刀使巫女,1月-独家正版,430000,8031,1,04
127,刻刻,1月-独家正版,3294000,38000,1,01
128,刻刻,1月-独家正版,1653000,25000,1,02
129,刻刻,1月-独家正版,1357000,23000,1,03
130,刻刻,1月-独家正版,1243000,22000,1,04
131,博多豚骨拉面团,1月-独家正版,3263000,61000,1,01
132,博多豚骨拉面团,1月-独家正版,1650000,48000,1,02
133,博多豚骨拉面团,1月-独家正版,1471000,44000,1,03
134,卫宫家今天的饭,1月-独家正版,7647000,134000,1,01
135,妖精森林的小不点,1月-独家正版,2373000,48000,1,01
136,妖精森林的小不点,1月-独家正版,931000,15000,1,02
137,妖精森林的小不点,1月-独家正版,743000,16000,1,03
138,宅饮,1月-独家正版,1075000,13000,1,01
139,宅饮,1月-独家正版,417000,5123,1,02
140,宅饮,1月-独家正版,314000,5207,1,03
141,小木乃伊到我家,1月-独家正版,4286000,79000,1,01
142,小木乃伊到我家,1月-独家正版,2499000,47000,1,02
143,小木乃伊到我家,1月-独家正版,2029000,52000,1,03
144,戒律的复活,1月-独家正版,7052000,55000,1,01
145,戒律的复活,1月-独家正版,2801000,24000,1,02
146,戒律的复活,1月-独家正版,2428000,23000,1,03
147,打工小哥,1月-独家正版,540000,2771,1,01
148,打工小哥,1月-独家正版,146000,586,1,02
149,打工小哥,1月-独家正版,106000,476,1,03
150,打工小哥,1月-独家正版,91000,439,1,04
151,故乡漫游日本的古老传说第二季,1月,65000,697,1,01
152,樱花忍法帖,1月,733000,8199,1,01
153,樱花忍法帖,1月,210000,1977,1,02
154,樱花忍法帖,1月,140000,1320,1,03
155,樱花忍法帖,1月,113000,1219,1,04
156,比宇宙更远的地方,1月-独家正版,2510000,69000,1,01
157,比宇宙更远的地方,1月-独家正版,960000,29000,1,02
158,比宇宙更远的地方,1月-独家正版,742000,26000,1,03
159,比宇宙更远的地方,1月-独家正版,671000,17000,1,04
160,比宇宙更远的地方,1月-独家正版,610000,24000,1,05
161,爱吃拉面的小泉同学,1月,4045000,98000,1,01
162,爱吃拉面的小泉同学,1月,1564000,48000,1,02
163,爱吃拉面的小泉同学,1月,1372000,42000,1,03
164,爱吃拉面的小泉同学,1月,1222000,33000,1,04
165,百變小櫻Clear咭（僅限港澳台地區）,1月,103000,2443,1,01
166,百變小櫻Clear咭（僅限港澳台地區）,1月,54000,1341,1,02
167,百變小櫻Clear咭（僅限港澳台地區）,1月,42000,1378,1,03
168,百變小櫻Clear咭（僅限港澳台地區）,1月,38000,1217,1,04
169,皇帝圣印战记,1月,2788000,65000,1,01
170,皇帝圣印战记,1月,1093000,35000,1,02
171,皇帝圣印战记,1月,856000,20000,1,03
172,皇帝圣印战记,1月,694000,18000,1,04
173,粗点心战争第二季,1月-独家正版,1579000,16000,1,01
174,粗点心战争第二季,1月-独家正版,661000,7683,1,02
175,粗点心战争第二季,1月-独家正版,554000,7027,1,03
176,紫罗兰永恒花园,1月-独家正版,16010000,298000,1,01
177,紫罗兰永恒花园,1月-独家正版,5827000,176000,1,02
178,紫罗兰永恒花园,1月-独家正版,4146000,201000,1,03
179,續刀劍亂舞花丸,1月,96000,4192,1,01
180,續刀劍亂舞花丸,1月,51000,2101,1,02
181,續刀劍亂舞花丸,1月,51000,2144,1,03
182,續刀劍亂舞花丸（僅限港澳台地區）,1月,42000,1892,1,04
183,豆豆猫,1月-F宅/中日双语,19000,118,1,01
184,豆豆猫,1月-F宅/中日双语,11000,65,1,02
185,豆豆猫,1月,2296,34,1,04
186,飙速宅男GloryLine,1月,205000,1417,1,01
187,魔卡少女樱透明牌篇,1月,9062000,165000,1,01
188,魔卡少女樱透明牌篇,1月,3778000,159000,1,02
189,魔卡少女樱透明牌篇,1月,2666000,138000,1,03
190,魔卡少女樱透明牌篇,1月,2332000,107000,1,04
191,龙王的工作！,1月-独家正版,8119000,231000,1,01
192,龙王的工作！,1月-独家正版,4480000,193000,1,02
193,龙王的工作！,1月-独家正版,3672000,187000,1,03
194,龙王的工作！,1月-独家正版,3575000,68000,1,04
195,TheSnackWorld,4月/生肉,657,0,1,36
196,TheSnackWorld,4月/生肉,404,1,1,37
197,TheSnackWorld,4月/生肉,926,3,1,38
198,TheSnackWorld,4月/生肉,526,2,1,39
199,IdoltimePripara美妙天堂偶像时间,4月,58000,642,1,40
200,博人传火影忍者新时代,4月,1928000,19000,1,40
201,少年阿贝Go!Go!小芝麻,4月,4314,38,1,59
202,少年阿贝Go!Go!小芝麻,4月,4876,27,1,60
203,少年阿贝Go!Go!小芝麻,4月,4599,22,1,61
204,少年阿贝Go!Go!小芝麻,4月,3946,27,1,62
205,暖暖日记第二季,4月-独家正版,6805,65,1,41
206,暖暖日记第二季,4月-独家正版,6605,78,1,42
207,暖暖日记第二季,4月-独家正版,6244,79,1,43
208,暖暖日记第二季,4月-独家正版,6118,177,1,44
209,莉露莉露妖精莉露魔法之镜,4月-雪飘,8885,55,1,39
210,莉露莉露妖精莉露魔法之镜,4月-雪飘,8395,35,1,40
211,TheSnackWorld,4月游戏改,1944,10,1,35
212,TheSnackWorld,4月游戏改,1589,19,1,36
213,TheSnackWorld,4月游戏改,1275,24,1,37
214,TheSnackWorld,4月游戏改,1582,12,1,38
215,咕噜咕噜魔法阵新作小剧场,7月/WEB-风之圣殿&脸肿&茉语星梦,3612,45,1,13-24
216,恋爱的白熊,7月-幻樱,53000,29,1,05
217,恋爱的白熊,7月-生肉,6478,20,1,05
218,智龙迷城X,7月,26000,198,1,78
219,漫威未来复仇者,7月-银光字幕组,8409,485,1,19
220,漫威未来复仇者,7月-银光字幕组,6836,405,1,20
221,漫威未来复仇者,7月-银光字幕组,9064,257,1,21
222,漫威未来复仇者,7月-银光字幕组,5725,121,1,22
223,漫威未来复仇者,7月-银光字幕组,7422,267,1,23
224,海豹小白,8月/WEB-F宅,4957,6,1,08
225,海豹小白,8月/WEB-F宅,2881,9,1,09
226,海豹小白,8月/WEB-F宅,2196,13,1,10
227,海豹小白,8月/WEB-F宅,2370,8,1,11
228,向山进发回忆是礼物Ova,BD1080P/OVA-F宅,26000,697,1,-
229,夏目友人帐陆特别篇,OVA/BD1080P-生肉,25000,1131,1,2
230,偶像大师灰姑娘女孩剧场第二季特典Vol,SP/DVD720p-届恋字幕组,6510,61,1,3
231,Overlord不死者之王第二季小剧场,SP-F宅,4195000,1721,1,01
232,Overlord不死者之王第二季小剧场,SP-F宅,1448000,1042,1,02
233,Overlord不死者之王第二季小剧场,SP-F宅,1241000,1258,1,03
234,Overlord不死者之王第二季小剧场,SP-F宅,1186000,975,1,04
235,搞乜鬼！美术部,TVB粤语,15000,255,1,01-02
236,搞乜鬼！美术部,TVB粤语,6747,197,1,03-04
237,搞乜鬼！美术部,TVB粤语,3974,69,1,05
238,搞乜鬼！美术部,TVB粤语,3998,159,1,06-07
239,终物语Sp,TV未放送-生肉,13000,58,1,-
240,Basilisk樱花忍法帖,一月-英配生肉,744,2,1,01
241,Overlord,一月-英配生肉,6616,16,1,01
242,刀使巫女,一月-英配生肉,2341,6,1,01
243,刀使巫女,一月-英配生肉,2244,4,1,02
244,粗点心战争,一月-英配生肉,2287,7,1,01
245,DriveHead机动救急警察,一月生肉,1438,0,1,1
246,蜡笔小新,冬日特别篇,62000,553,1,-
247,魔法少女☆伊莉雅雪下的誓言特典,剧场版/SP-F宅,94000,798,1,-
248,魔法少女☆伊莉雅雪下的誓言特典,剧场版/生肉,31000,330,1,-
249,宇宙战舰大和号,剧场版-YRA Project&MechaAnime_Fan_Sub,38000,570,1,02
250,见习神明秘密的Cocotama引发奇迹吧特普尔和心跳爱心蛋世界,剧场版-中文字幕,2948,94,1,-
251,没好希望S,十一月-生肉,1763,2,1,28
252,没好希望S,十一月-生肉,1838,0,1,30
253,没好希望S,十一月-生肉,1710,2,1,32
254,奇迹瓢虫与超级猫S,十月/熟肉/480p,55000,825,1,01
255,奇迹瓢虫与超级猫S,十月/熟肉/720p,72000,1759,1,02
256,Code:Realize～创世的姬君～,十月-英配生肉,4660,5,1,11
257,Urahara,十月-英配生肉,682,0,1,11
258,动画同好会,十月-英配生肉,1148,0,1,10
259,动画同好会,十月-英配生肉,833,1,1,11
260,十二大战,十月-英配生肉,4506,4,1,11
261,奇迹瓢虫与超级猫S,十月-生肉,28000,995,1,09
262,奇迹瓢虫与超级猫S,十月-生肉,31000,645,1,10
263,如果有妹妹就好了,十月-英配生肉,4469,24,1,10
264,如果有妹妹就好了,十月-英配生肉,4692,4,1,11
265,幻界战线&Beyond,十月-英配生肉,1486,2,1,11
266,此花亭奇谭,十月-英配生肉,1405,1,1,10
267,此花亭奇谭,十月-英配生肉,1242,5,1,11
268,牙狼VanishingLine,十月-英配生肉,3744,2,1,12
269,牙狼VanishingLine,十月-英配生肉,2495,1,1,13
270,魔法使的新娘外传短篇,十月-TKO字幕组,26000,14,1,13
271,魔法使的新娘外传短篇,十月-TKO字幕组,22000,37,1,14
272,魔法使的新娘外传短篇,十月-TKO字幕组,22000,20,1,15
273,魔法使的新娘外传短篇,十月-TKO字幕组,25000,45,1,16
274,黑色四叶草,十月-英配生肉,1728,28,1,11
275,黑色四叶草,十月-英配生肉,2008,28,1,12
276,黑色四叶草,十月-英配生肉,6130,10,1,13
277,黑色四叶草,十月-英配生肉,5813,31,1,14
278,幻界战线&Beyond,十月完结-英配生肉,3890,2,1,12
279,见习神明秘密的Cocotama,台配国语,1207,21,1,10
280,见习神明秘密的Cocotama,台配国语,1099,16,1,11
281,见习神明秘密的Cocotama,台配国语,1079,0,1,12
282,见习神明秘密的Cocotama,台配国语,1937,13,1,8
283,见习神明秘密的Cocotama,台配国语,1260,8,1,9
284,精靈寶可夢太陽與月亮Sm,台配國語,11000,4,1,48
285,精靈寶可夢太陽與月亮Sm,台配國語,8963,10,1,49
286,Code:Realize～创世的姬君～,完结-英配生肉,3053,2,1,12
287,Urahara,完结-英配生肉,739,0,1,12
288,动画同好会,完结-英配生肉,696,0,1,12
289,十二大战,完结-英配生肉,3035,1,1,12
290,如果有妹妹就好了,完结-英配生肉,5501,5,1,12
291,此花亭奇谭,完结-英配生肉,1381,0,1,12
292,侦探歌剧：少女福尔摩斯亚森华丽的欲望,年末特番-720P-桜都字幕组,7307,420,1,-
293,未来卡搭档对战X（巴兹）,年番/熟肉-荣耀时空字幕,8918,91,1,40
294,未来卡搭档对战X（巴兹）,年番/熟肉-荣耀时空字幕,8939,84,1,41
295,未来卡搭档对战X（巴兹）,年番/熟肉-荣耀时空字幕,6752,65,1,42
296,未来卡搭档对战X（巴兹）,年番/熟肉-荣耀时空字幕,10000,154,1,43
297,未来卡搭档对战X（巴兹）,年番/生肉,1679,5,1,40
298,未来卡搭档对战X（巴兹）,年番/生肉,2199,7,1,41
299,未来卡搭档对战X（巴兹）,年番/生肉,1907,4,1,42
300,未来卡搭档对战X（巴兹）,年番/生肉,3855,22,1,43
301,恶魔咩姆咩姆酱,生肉/1月,63000,156,1,-
302,哆啦A梦,生肉,8517,113,1,505
303,哆啦A梦,生肉,5360,18,1,506
304,哆啦A梦,生肉,4120,47,1,507
305,哆啦A梦,生肉,4589,100,1,508
306,哆啦A梦,生肉,6051,35,1,509
307,赤发白雪姬,粤语版,3222,11,1,01
308,赤发白雪姬,粤语版,1994,1,1,02
309,赤发白雪姬,粤语版,2157,0,1,03
310,赤发白雪姬,粤语版,1103,0,1,04
311,赤发白雪姬,粤语版,1728,5,1,05
312,赤发白雪姬,粤语版,1650,0,1,06
313,韦恩公寓第一季,美番/七月-1080P/第四变压器翻译组,2444,15,1,06
314,甲铁城的卡巴内瑞,英配-生肉,4462,8,1,01
315,甲铁城的卡巴内瑞,英配-生肉,3293,3,1,02
316,哆啦A梦,连载-钉铛+哆啦,77000,2312,1,505
317,哆啦A梦,连载-钉铛+哆啦,81000,1750,1,506
318,哆啦A梦,连载-钉铛+哆啦,89000,2011,1,507
319,哆啦A梦,连载-钉铛,72000,1508,1,508
320,哆啦A梦,连载-幻梦+钉铛,72000,1826,1,509
321,精灵宝可梦日月,长篇-枫叶,512000,6234,1,57
322,精灵宝可梦日月,长篇-枫叶,518000,10000,1,58
323,精灵宝可梦日月,长篇-枫叶,445000,9436,1,59
324,魔法使的新娘,漫游字幕组,25000,96,1,5
325,漫威未来复仇者,,6797,134,2,-
326,精灵宝可梦太阳和月亮,1080P/粤语-持续更新/无字幕,5548,42,2,01
327,精灵宝可梦太阳和月亮,1080P/粤语-持续更新/无字幕,2953,11,2,02
328,精灵宝可梦太阳和月亮,1080P/粤语-持续更新/无字幕,2154,25,2,03
329,精灵宝可梦太阳和月亮,1080P/粤语-持续更新/无字幕,5836,30,2,04
330,神秘公寓：鬼神球X的诞生,1080P-生肉,5582,38,2,01
331,神秘公寓：鬼神球X的诞生,1080P-生肉,1593,0,2,02
332,神秘公寓：鬼神球X的诞生,1080P-生肉,1491,0,2,03
333,神秘公寓：鬼神球X的诞生,1080P-生肉,930,0,2,04
334,神秘公寓：鬼神球X的诞生,1080P-生肉,1225,0,2,05
335,神秘公寓：鬼神球X的诞生,1080P-生肉,1050,0,2,06
336,神秘公寓：鬼神球X的诞生,1080P-生肉,1341,0,2,07
337,神秘公寓：鬼神球X的诞生,1080P-生肉,1397,0,2,08
338,神秘公寓：鬼神球X的诞生,1080P-生肉,2314,1,2,09
339,神秘公寓：鬼神球X的诞生,1080P-生肉,1425,0,2,10
340,斩服少女,10月/720P-英配-中文字幕,8274,22,2,10
341,卡片战斗先导者GZ,10月/熟肉-圣联字幕组,5028,32,2,17
342,卡片战斗先导者GZ,10月/熟肉-圣联字幕组,6361,55,2,18
343,卡片战斗先导者GZ,10月/熟肉-圣联字幕组,6987,53,2,19
344,卡片战斗先导者GZ,10月/生肉,1794,1,2,17
345,卡片战斗先导者GZ,10月/生肉,1879,3,2,18
346,卡片战斗先导者GZ,10月/生肉,3367,9,2,19
347,见习神明秘密的Cocotama,10月/生肉,292,0,2,118
348,见习神明秘密的Cocotama,10月/生肉,268,0,2,119
349,见习神明秘密的Cocotama,10月/生肉,448,0,2,120
350,见习神明秘密的Cocotama,10月/生肉,238,0,2,121
351,卡片战斗先导者GZ,10月/英语生肉,759,0,2,10
352,卡片战斗先导者GZ,10月/英语生肉,980,0,2,11
353,卡片战斗先导者GZ,10月/英语生肉,2207,3,2,12
354,ClassicaLoid第二季,10月-独家正版,19000,903,2,18
355,ClassicaLoid第二季,10月-独家正版,18000,872,2,19
356,ClassicaLoid第二季,10月-独家正版,15000,608,2,20
357,ClassicaLoid第二季,10月-独家正版,16000,535,2,21
358,三月的狮子第二季,10月,301000,5658,2,16
359,如果有妹妹就好了小剧场,10月-轻万,227000,1236,2,07
360,时间飞船,10月,4021,50,2,17
361,时间飞船,10月,3543,66,2,18
362,时间飞船,10月,3666,64,2,19
363,时间飞船,10月,8956,92,2,20
364,牙狼VanishingLine,10月-极影,69000,1059,2,15
365,牙狼VanishingLine,10月-极影,79000,1459,2,16
366,牙狼VanishingLine,10月-极影,90000,2255,2,17
367,牙狼VanishingLine,10月-极影,68000,1174,2,18
368,牙狼VanishingLine,10月-极影,72000,1202,2,19
369,见习神明秘密的Cocotama,10月-字幕,2391,30,2,118
370,见习神明秘密的Cocotama,10月-字幕,3127,20,2,119
371,见习神明秘密的Cocotama,10月-字幕,2373,20,2,120
372,见习神明秘密的Cocotama,10月-字幕,2271,21,2,121
373,阿松第二季,10月,91000,2626,2,15
374,阿松第二季,10月,78000,2499,2,16
375,阿松第二季,10月,76000,1947,2,17
376,阿松第二季,10月,70000,1594,2,18
377,阿松第二季,10月,85000,5172,2,19
378,阿松第二季,10月,100000,6669,2,20
379,阿松第二季,10月,105000,6126,2,21
380,魔法使的新娘（僅限台灣地區）,10月,24000,735,2,17
381,魔法使的新娘（僅限台灣地區）,10月,15000,975,2,18
382,魔法使的新娘（僅限台灣地區）,10月,14000,541,2,19
383,魔法使的新娘（僅限台灣地區）,10月,20000,671,2,20
384,黑色四叶草,10月,245000,7024,2,15
385,黑色四叶草,10月,206000,6162,2,16
386,黑色四叶草,10月,206000,6875,2,17
387,黑色四叶草,10月,202000,5362,2,18
388,黑色四叶草,10月,228000,6103,2,19
389,黑色四叶草,10月,304000,10000,2,20
390,黑色四叶草,10月,289000,9150,2,21
391,无畏战士BravestWarriorsS,12月/美番-生肉/VRV.WEB-DL/1080p,1426,13,2,08
392,无畏战士BravestWarriorsS,12月/美番-生肉/VRV.WEB-DL/1080p,1345,12,2,10
393,RwbyChibi第三季,1月/生肉/美国-1080P,955,2,2,1
394,RwbyChibi第三季,1月/生肉/美国-1080P,1956,1,2,2
395,RwbyChibi第三季,1月/生肉/美国-1080P,1127,1,2,3
396,RwbyChibi第三季,1月/生肉/美国-1080P,3386,6,2,4
397,Gdmen,1月/生肉,606,3,2,05
398,Gdmen,1月/生肉,798,2,2,06
399,Gdmen,1月/生肉,318,8,2,07
400,Gdmen,1月/生肉,1107,6,2,08
401,Overlord第二季小剧场,1月/生肉,5945,22,2,05
402,Overlord第二季小剧场,1月/生肉,7287,27,2,06
403,Overlord第二季小剧场,1月/生肉,6158,10,2,07
404,Overlord第二季小剧场,1月/生肉,13000,38,2,08
405,按一按发明Pikachinkit,1月/生肉,387,0,2,05
406,按一按发明Pikachinkit,1月/生肉,301,0,2,06
407,按一按发明Pikachinkit,1月/生肉,428,0,2,07
408,按一按发明Pikachinkit,1月/生肉,331,1,2,08
409,豆豆猫,1月/生肉,1520,51,2,05
410,豆豆猫,1月/生肉,1805,39,2,06
411,豆豆猫,1月/生肉,2177,35,2,07
412,豆豆猫,1月/生肉,1957,47,2,08
413,RwbyChibi第三季,1月/美番-1080P/中文字幕,63000,297,2,02
414,RwbyChibi第三季,1月/美番-1080P/中文字幕,58000,287,2,03
415,RwbyChibi第三季,1月/美番-1080P/中文字幕,54000,235,2,04
416,RwbyChibi第三季,1月/美番-1080P/中文字幕,53000,285,2,05
417,Pop子和Pipi美的日常,1月/英文配音-中英字幕,6011,39,2,01
418,Citrus~柑橘味香气~,1月-独家正版,1390000,86000,2,05
419,Citrus~柑橘味香气~,1月-独家正版,1289000,95000,2,06
420,Citrus~柑橘味香气~,1月-独家正版,1175000,82000,2,07
421,Citrus~柑橘味香气~,1月-独家正版,1006000,61000,2,08
422,DarlingInTheFranxx,1月,207000,10000,2,04
423,DarlingInTheFranxx,1月,132000,7868,2,05
424,DarlingInTheFranxx,1月,164000,9691,2,07
425,DarlingInTheFranxx（僅限港澳台地區）,1月,135000,8686,2,06
426,Fate/ExtraLastEncore,1月-独家正版,3573000,109000,2,02
427,Fate/ExtraLastEncore,1月-独家正版,2613000,70000,2,03
428,Fate/ExtraLastEncore,1月-独家正版,2315000,58000,2,04
429,Fate/ExtraLastEncore,1月-独家正版,1853000,29000,2,05
430,Gdmen,1月-tgFan组,2078,8,2,04
431,Gdmen,1月-tgFan组,1619,17,2,05
432,Gdmen,1月-tgFan组,5122,13,2,06
433,Gdmen,1月-tgFan组,977,26,2,07
434,Idolish,1月,139000,5361,2,07
435,Idolish,1月,139000,5914,2,08
436,Idolish,1月,146000,6062,2,09
437,Idolish,1月,133000,2960,2,10
438,Overlord第二季,1月-独家正版,9776000,156000,2,05
439,Overlord第二季,1月-独家正版,9045000,204000,2,06
440,Overlord第二季,1月-独家正版,8638000,190000,2,07
441,Overlord第二季,1月-独家正版,7941000,185000,2,08
442,Pop子和Pipi美的日常,1月-独家正版,2102000,60000,2,05
443,Pop子和Pipi美的日常,1月-独家正版,1851000,50000,2,06
444,Pop子和Pipi美的日常,1月-独家正版,1725000,48000,2,07
445,Pop子和Pipi美的日常,1月-独家正版,1506000,33000,2,08
446,SlowStart,1月,357000,15000,2,05
447,SlowStart,1月,323000,16000,2,06
448,SlowStart,1月,345000,15000,2,07
449,SlowStart,1月,273000,16000,2,08
450,SlowStart（僅限港澳台地區）,1月,4978,195,2,05
451,SlowStart（僅限港澳台地區）,1月,4613,206,2,06
452,SlowStart（僅限港澳台地區）,1月,5662,156,2,07
453,SlowStart（僅限港澳台地區）,1月,4105,151,2,08
454,七美德,1月-幻樱,0,101,2,02
455,七美德,1月-幻樱,28000,122,2,03
456,七美德,1月-幻樱,38000,103,2,04
457,三丽鸥男子,1月-独家正版,120000,5461,2,05
458,三丽鸥男子,1月-独家正版,102000,5000,2,06
459,三丽鸥男子,1月-独家正版,89000,2541,2,07
